term_str,PC0,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,Unnamed: 0_load,n_load,p_load,i_load,dfidf_load,porter_stem_load,max_pos_load,max_pos_group_load,Unnamed: 0_vocab,n_vocab,p_vocab,i_vocab,dfidf_vocab,porter_stem_vocab,max_pos_vocab,max_pos_group_vocab,stop_vocab,Unnamed: 0,n,p,i,dfidf,porter_stem,max_pos,max_pos_group,stop
gentle,-0.001095001585495805,-0.0009197209248347927,0.001694008275537246,0.0016420215299265432,-0.0018062424841790343,-0.00045863399817143625,-0.0009724734055356337,0.0027282802038467793,0.0011627303931318175,-0.003812615087871841,4360,29,6.112881738925145e-05,13.997787817740823,32.88482321849072,gentl,NN,NN,4360,29,6.112881738925145e-05,13.997787817740823,32.88482321849072,gentl,NN,NN,0,4360,29,6.112881738925145e-05,13.997787817740823,32.88482321849072,gentl,NN,NN,0
language,-0.002183925539164766,-0.0029071230006386386,-0.0029355860566133243,0.002089149475537205,-0.002526576489589849,0.0013281249983239291,-0.004288641392677354,0.003644618424899405,-0.000572767771088422,-0.0007564938204190322,5916,33,6.956037840845854e-05,13.811374693509942,32.88482321849072,languag,NN,NN,5916,33,6.956037840845854e-05,13.811374693509942,32.88482321849072,languag,NN,NN,0,5916,33,6.956037840845854e-05,13.811374693509942,32.88482321849072,languag,NN,NN,0
shout,5.4702958745390166e-05,-0.0033564034008943195,-0.00034895099210687376,0.00029919673157508903,0.0017170061541989302,0.0011459319443179207,-0.005599680418286062,-0.002112365750900108,-0.0007488341880321377,0.0017688478451797223,9358,32,6.745248815365677e-05,13.855768812868396,32.88482321849072,shout,NN,NN,9358,32,6.745248815365677e-05,13.855768812868396,32.88482321849072,shout,NN,NN,0,9358,32,6.745248815365677e-05,13.855768812868396,32.88482321849072,shout,NN,NN,0
different,0.00019672889824290894,-0.006619426427897303,-0.0012733890953184842,0.0027603162686883906,-0.004531964138955483,0.003845743832633737,-0.002942689839482724,0.002145998280967063,-0.002022796787787738,-0.0018011968646595392,2673,38,8.009982968246742e-05,13.607841299424807,32.88482321849072,differ,JJ,JJ,2673,38,8.009982968246742e-05,13.607841299424807,32.88482321849072,differ,JJ,JJ,0,2673,38,8.009982968246742e-05,13.607841299424807,32.88482321849072,differ,JJ,JJ,0
guide,3.0426459640420028e-05,0.0027525007213281506,0.0009057886620271709,0.003348196417615869,0.0021040521274223642,-0.0005034172859128929,-3.9318750657833126e-05,0.0018967703511705036,0.0019624879018727624,-0.002437687012055467,4719,38,8.009982968246742e-05,13.607841299424807,32.88482321849072,guid,NN,NN,4719,38,8.009982968246742e-05,13.607841299424807,32.88482321849072,guid,NN,NN,0,4719,38,8.009982968246742e-05,13.607841299424807,32.88482321849072,guid,NN,NN,0
wet,0.0028978157871528652,-0.004209140761008876,-2.048979208069027e-05,9.54956370032777e-05,-0.0008962237598374925,7.663628134440267e-05,-0.004479622695174954,0.004432122668681226,-0.0051079980349032165,-0.004337987157673671,12019,36,7.588404917286387e-05,13.685843811426082,32.88482321849072,wet,NN,NN,12019,36,7.588404917286387e-05,13.685843811426082,32.88482321849072,wet,NN,NN,0,12019,36,7.588404917286387e-05,13.685843811426082,32.88482321849072,wet,NN,NN,0
deeper,0.0055049113992700965,-0.0016445658681750513,-0.0014222791445233265,-0.001275156004904628,-0.002969234571611511,-0.0013258641535689433,-0.00747732730630904,0.004443834188494584,0.0016218346620483358,-0.0025210458866846263,2498,40,8.431561019207097e-05,13.533840717981032,32.88482321849072,deeper,NN,NN,2498,40,8.431561019207097e-05,13.533840717981032,32.88482321849072,deeper,NN,NN,0,2498,40,8.431561019207097e-05,13.533840717981032,32.88482321849072,deeper,NN,NN,0
wouldn,0.00525930444618112,-0.003847959812600814,-0.0022866203975164794,-0.0016312403963313225,-0.0014520707092383278,0.0007094717938313654,-0.00044160657932905764,-0.0034196482650852406,0.0013003164551193107,-0.00198506180676684,12287,31,6.5344597898855e-05,13.90157250248152,32.88482321849072,wouldn,NN,NN,12287,31,6.5344597898855e-05,13.90157250248152,32.88482321849072,wouldn,NN,NN,1,12287,31,6.5344597898855e-05,13.90157250248152,32.88482321849072,wouldn,NN,NN,1
mirkwood,0.0002255247044364123,-0.0003508033183026109,0.0002845185905749369,0.0049609095367925665,-0.0036427540787894756,0.0023131793044242756,0.007299774133093091,0.002248352060336761,0.0010385502424287516,0.0028259589869150193,6667,41,8.642350044687274e-05,13.498216808250312,32.88482321849072,mirkwood,NN,NN,6667,41,8.642350044687274e-05,13.498216808250312,32.88482321849072,mirkwood,NN,NN,0,6667,41,8.642350044687274e-05,13.498216808250312,32.88482321849072,mirkwood,NN,NN,0
sorry,0.0041784564730861125,-0.0045098068720348565,-3.9447723037486244e-05,-0.0016126187771848212,-0.00010169451728802325,0.002163832645273733,0.002759052689371697,-0.0010160297385375275,-0.0008102410806908846,-0.0020114071172607825,9789,37,7.799193942766564e-05,13.646315447239443,32.88482321849072,sorri,NN,NN,9789,37,7.799193942766564e-05,13.646315447239443,32.88482321849072,sorri,NN,NN,0,9789,37,7.799193942766564e-05,13.646315447239443,32.88482321849072,sorri,NN,NN,0
dimly,0.0015347346532913336,-0.0009219206090043761,-0.0013757078281425171,0.001556554366545733,0.002473483033281278,-0.00019494497507176696,-0.0046240962033088535,-0.00408541233967729,-0.0006796328417670787,-0.0009067520299820625,2690,30,6.323670764405322e-05,13.948878217259876,32.88482321849072,dimli,NN,NN,2690,30,6.323670764405322e-05,13.948878217259876,32.88482321849072,dimli,NN,NN,0,2690,30,6.323670764405322e-05,13.948878217259876,32.88482321849072,dimli,NN,NN,0
reckon,0.0004886475706993561,-0.0011145843435236484,-0.001416595596756036,-0.0010959784994424631,-0.0011423284445720133,-0.003107582454138536,-0.0020368570657968467,-0.0044538680056931835,0.0006006005594618971,-0.0027800149678721435,8373,30,6.323670764405322e-05,13.948878217259876,32.88482321849072,reckon,NN,NN,8373,30,6.323670764405322e-05,13.948878217259876,32.88482321849072,reckon,NN,NN,0,8373,30,6.323670764405322e-05,13.948878217259876,32.88482321849072,reckon,NN,NN,0
hollow,0.008694751373491077,-0.0035482915349219608,-0.006157899434381705,-0.00045476700868466547,-0.0012752809536340582,-0.0013943132045088227,-0.007330340172787748,0.011997569363622028,-0.001354479218029469,0.00485976043392471,5188,53,0.0001117181835044,13.127848358305195,32.88482321849072,hollow,NN,NN,5188,53,0.0001117181835044,13.127848358305195,32.88482321849072,hollow,NN,NN,0,5188,53,0.0001117181835044,13.127848358305195,32.88482321849072,hollow,NN,NN,0
vale,-0.0037359014669443055,0.008143952403158862,-0.0015706696891267017,-0.0008932971835520537,-0.0009446562671813025,0.001383856205751889,-0.0009276534137174138,-0.003617141103580434,0.002706213833523714,0.0033122592996199314,11629,54,0.0001138260737592,13.100881310704926,32.86161143197726,vale,NN,NN,11629,54,0.0001138260737592,13.100881310704926,32.86161143197726,vale,NN,NN,0,11629,54,0.0001138260737592,13.100881310704926,32.86161143197726,vale,NN,NN,0
amazement,5.3277956830139555e-06,-0.0018128088569709432,-0.0015686952741567099,-0.0006729408343305418,0.0002623760783586295,-0.0014154606233940427,0.00014262005758799136,-0.0018780325795723866,-0.0003617096229335152,0.0012687242595634026,247,27,5.69130368796479e-05,14.100881310704926,32.86161143197726,amaz,NN,NN,247,27,5.69130368796479e-05,14.100881310704926,32.86161143197726,amaz,NN,NN,0,247,27,5.69130368796479e-05,14.100881310704926,32.86161143197726,amaz,NN,NN,0
foul,0.00433347123654473,0.0018695563288137244,-0.0031325680647195167,0.0028036809356714546,-0.0017888674741678289,0.0018242303926688604,-0.011951875322606902,-0.00980218086737372,0.007123095255644916,0.006200868367991337,4117,57,0.0001201497445237,13.022878798703651,32.86161143197726,foul,NN,NN,4117,57,0.0001201497445237,13.022878798703651,32.86161143197726,foul,NN,NN,0,4117,57,0.0001201497445237,13.022878798703651,32.86161143197726,foul,NN,NN,0
wisdom,-0.0022191305030021965,0.003320888787958334,0.005987007510826657,0.0001809476827384055,-0.003660573804494679,0.0013611481622400213,0.0014386434642140607,0.001805923714899676,0.002981971415504553,0.0017232672345886557,12174,45,9.485506146607982e-05,13.36391571653872,32.86161143197726,wisdom,NN,NN,12174,45,9.485506146607982e-05,13.36391571653872,32.86161143197726,wisdom,NN,NN,0,12174,45,9.485506146607982e-05,13.36391571653872,32.86161143197726,wisdom,NN,NN,0
wake,0.009788171522000792,0.0008070087623361917,-0.001920114189385854,-0.0013382062149637662,-0.0002722580010049996,-0.004286367962786091,-0.005176624933558138,0.00251256224469568,0.0007602769052996668,0.0019622858009519808,11800,50,0.00010539451274,13.21191262309367,32.86161143197726,wake,NN,NN,11800,50,0.00010539451274,13.21191262309367,32.86161143197726,wake,NN,NN,0,11800,50,0.00010539451274,13.21191262309367,32.86161143197726,wake,NN,NN,0
meeting,-0.0017348803744357754,-0.005103511508627699,-0.00036126151998870437,-0.001502074305838913,-0.001734075067703793,0.00013034698149230154,0.0002122778868354574,-0.00015798318904295208,0.0016633771801766613,-0.0007659725877773852,6543,34,7.166826866326032e-05,13.768305971618055,32.86161143197726,meet,NN,NN,6543,34,7.166826866326032e-05,13.768305971618055,32.86161143197726,meet,NN,NN,0,6543,34,7.166826866326032e-05,13.768305971618055,32.86161143197726,meet,NN,NN,0
choice,-0.0033959709920518507,0.00159427120452578,0.0009824689794282438,0.012968986847981095,0.0037514898783358908,0.0009775282606133597,0.0009132813620153333,-0.0010827656440775164,-0.002889334890002494,0.002459861802390732,1707,54,0.0001138260737592,13.100881310704926,32.86161143197726,choic,NN,NN,1707,54,0.0001138260737592,13.100881310704926,32.86161143197726,choic,NN,NN,0,1707,54,0.0001138260737592,13.100881310704926,32.86161143197726,choic,NN,NN,0
carry,0.003402373485307886,-0.00024647200546604165,-0.00087891164163386,0.0021668671563388996,0.0013595103154704906,-0.0016537431906329591,-0.001742990766509327,-0.004822414523336059,0.0015908546222685265,0.0007259680005600021,1514,36,7.588404917286387e-05,13.685843811426082,32.86161143197726,carri,NN,NN,1514,36,7.588404917286387e-05,13.685843811426082,32.86161143197726,carri,NN,NN,0,1514,36,7.588404917286387e-05,13.685843811426082,32.86161143197726,carri,NN,NN,0
welcome,-0.005303382097084728,-0.006639972538096312,-0.0012248305739792312,-0.002329369318466987,-0.006585074889837242,0.0002444493636292407,0.004412146824867181,0.0009280706539466977,0.0024732291687276507,-0.009014942537513976,11986,55,0.000115933964014,13.074409099343736,32.86161143197726,welcom,NN,NN,11986,55,0.000115933964014,13.074409099343736,32.86161143197726,welcom,NN,NN,0,11986,55,0.000115933964014,13.074409099343736,32.86161143197726,welcom,NN,NN,0
dread,-0.0015574619745507706,0.005234195793174417,0.0021496612936704627,-0.0005375743568322002,0.0014117796658352749,-0.002612921196407925,-0.0008699091417031763,5.7000229214001976e-05,1.9322121227628246e-05,0.0015215460005476005,2936,44,9.274717121127804e-05,13.396337194231098,32.86161143197726,dread,NN,NN,2936,44,9.274717121127804e-05,13.396337194231098,32.86161143197726,dread,NN,NN,0,2936,44,9.274717121127804e-05,13.396337194231098,32.86161143197726,dread,NN,NN,0
nigh,-0.0006825036501792741,0.002833887347206177,0.002329779546793857,-0.0001409658472151438,0.001203050524263605,0.0012099923794110137,0.0014773664735449612,-0.000322904938855341,-0.0004373879402733925,0.0003297224933706154,7030,33,6.956037840845854e-05,13.811374693509942,32.86161143197726,nigh,JJ,JJ,7030,33,6.956037840845854e-05,13.811374693509942,32.86161143197726,nigh,JJ,JJ,0,7030,33,6.956037840845854e-05,13.811374693509942,32.86161143197726,nigh,JJ,JJ,0
pity,0.005885746441568777,0.0031245325169792903,0.0007402983893129454,-0.004002347477586689,-0.003796949086901881,-0.0003695894533512787,0.006548372163593252,-0.0006714013658003143,0.0003827116428875619,-0.0023316457483972884,7760,57,0.0001201497445237,13.022878798703651,32.86161143197726,piti,NN,NN,7760,57,0.0001201497445237,13.022878798703651,32.86161143197726,piti,NN,NN,0,7760,57,0.0001201497445237,13.022878798703651,32.86161143197726,piti,NN,NN,0
draw,-0.00226379905913698,0.00034164324902523276,-0.0012946502173877305,0.0013889966498476832,0.0008874846216486415,-0.0015019337087673029,-0.0021947929054700705,-0.005189789433387507,0.003704648186014468,0.0036683223245369055,2930,32,6.745248815365677e-05,13.855768812868396,32.86161143197726,draw,NN,NN,2930,32,6.745248815365677e-05,13.855768812868396,32.86161143197726,draw,NN,NN,0,2930,32,6.745248815365677e-05,13.855768812868396,32.86161143197726,draw,NN,NN,0
fit,-0.0008653803791631802,-0.0001301082736018117,-0.0005560899440494972,-0.0004963188753008514,-0.003529331640753593,0.00015542488445763984,0.0013275059703574097,-0.0012047764633230614,0.0011345268191371711,-0.00013929527685281254,3833,32,6.745248815365677e-05,13.855768812868396,32.86161143197726,fit,NN,NN,3833,32,6.745248815365677e-05,13.855768812868396,32.86161143197726,fit,NN,NN,0,3833,32,6.745248815365677e-05,13.855768812868396,32.86161143197726,fit,NN,NN,0
prove,-0.0019110218974319046,-0.0024975298757603697,0.0005470294401417529,0.0040509280313335404,0.001195712029125376,-0.0009400004904840356,0.0032629426775582205,0.0008485080654384487,0.0007739790298094363,0.0020605548440248136,8087,32,6.745248815365677e-05,13.855768812868396,32.86161143197726,prove,NN,NN,8087,32,6.745248815365677e-05,13.855768812868396,32.86161143197726,prove,NN,NN,0,8087,32,6.745248815365677e-05,13.855768812868396,32.86161143197726,prove,NN,NN,0
stroke,0.0009984155979833702,0.0031574692970974083,0.000377895936070856,-0.0006000821085933888,0.0018250246776121638,-0.0002797071890523492,-0.004662347146461503,-0.0062341935445595275,0.0023552011521926867,0.0016797553335154026,10274,44,9.274717121127804e-05,13.396337194231098,32.86161143197726,stroke,NN,NN,10274,44,9.274717121127804e-05,13.396337194231098,32.86161143197726,stroke,NN,NN,0,10274,44,9.274717121127804e-05,13.396337194231098,32.86161143197726,stroke,NN,NN,0
crown,-0.00020752881711921158,0.003313750497305614,0.003542650715336872,-0.001501227941329094,0.0038748032565267677,-0.0032251368705351166,-0.0025682379482921255,0.0034246363460265702,0.007908717814792087,-0.0021647062455214883,2268,51,0.0001075024029948,13.1833434708969,32.86161143197726,crown,NN,NN,2268,51,0.0001075024029948,13.1833434708969,32.86161143197726,crown,NN,NN,0,2268,51,0.0001075024029948,13.1833434708969,32.86161143197726,crown,NN,NN,0
bearer,-0.00314086944048796,0.0015456517626160576,0.0018206887857334683,0.008843061376808289,0.0005386970778958246,-0.0026264316127078947,0.002564987352649047,-0.002812588539777419,0.004260682856952092,0.0004943240526295657,720,42,8.853139070167451e-05,13.463451390089634,32.86161143197726,bearer,NN,NN,720,42,8.853139070167451e-05,13.463451390089634,32.86161143197726,bearer,NN,NN,0,720,42,8.853139070167451e-05,13.463451390089634,32.86161143197726,bearer,NN,NN,0
host,-0.015618648392573316,0.01754635005517968,-0.008163330773564011,-0.007979125333087669,0.009267343379582826,-0.01375741712069563,0.0026811344043102705,-0.0055941043143723935,0.011860050200418132,0.014172686776754206,5275,91,0.0001918180131869,12.3479741726697,32.86161143197726,host,NN,NN,5275,91,0.0001918180131869,12.3479741726697,32.86161143197726,host,NN,NN,0,5275,91,0.0001918180131869,12.3479741726697,32.86161143197726,host,NN,NN,0
dwelt,-0.003257227496518807,0.0014693251155608305,0.005004436069182434,0.0007392240908027433,0.0006232715611039358,0.0036833872580576805,0.004341490010047598,0.00020342643664245916,0.005303369561289838,0.0019522000595731256,3062,51,0.0001075024029948,13.1833434708969,32.86161143197726,dwelt,NN,NN,3062,51,0.0001075024029948,13.1833434708969,32.86161143197726,dwelt,NN,NN,0,3062,51,0.0001075024029948,13.1833434708969,32.86161143197726,dwelt,NN,NN,0
weight,0.005135358180548489,0.002546128326359761,-0.004329197417280293,-0.0013757978707638228,-3.8711950351331765e-05,-0.0023463450552520765,-0.0009157026597186619,-0.004340243070340982,0.0005864660255169009,0.0034208532387025132,11984,38,8.009982968246742e-05,13.607841299424807,32.86161143197726,weight,NN,NN,11984,38,8.009982968246742e-05,13.607841299424807,32.86161143197726,weight,NN,NN,0,11984,38,8.009982968246742e-05,13.607841299424807,32.86161143197726,weight,NN,NN,0
afar,-0.004645429796653694,0.0011325337380256792,0.0001739918574661764,-0.0002749405575237814,0.0010529334572501868,0.0004713084127284263,0.003988801853596143,0.0011149277953641766,0.002513561319286768,0.0008318378985551667,125,34,7.166826866326032e-05,13.768305971618055,32.86161143197726,afar,NN,NN,125,34,7.166826866326032e-05,13.768305971618055,32.86161143197726,afar,NN,NN,0,125,34,7.166826866326032e-05,13.768305971618055,32.86161143197726,afar,NN,NN,0
steel,0.001073062367376356,0.0037029434469347563,-7.041453279832021e-05,-0.0007334144320193028,0.0009832600045676886,-0.0006187348039136524,-0.002231156206907215,-0.005577718826727401,0.0018634856738472976,0.002397125663231862,10096,38,8.009982968246742e-05,13.607841299424807,32.86161143197726,steel,NN,NN,10096,38,8.009982968246742e-05,13.607841299424807,32.86161143197726,steel,NN,NN,0,10096,38,8.009982968246742e-05,13.607841299424807,32.86161143197726,steel,NN,NN,0
perilous,-0.0004806538904091024,0.001440583660531195,0.0005277449792646519,0.004634282513181468,-2.191049959997765e-05,0.002190936047110579,0.0013527553572502825,0.0020469403781217923,0.002795514566868324,-0.0017336807863105644,7653,38,8.009982968246742e-05,13.607841299424807,32.86161143197726,peril,JJ,JJ,7653,38,8.009982968246742e-05,13.607841299424807,32.86161143197726,peril,JJ,JJ,0,7653,38,8.009982968246742e-05,13.607841299424807,32.86161143197726,peril,JJ,JJ,0
breast,0.0026893712185902387,0.000620294690544134,0.00021502188031607505,0.0026583878125396904,2.3860384378828556e-05,-0.003907631226067643,-0.005314094736676634,-0.005829730255185612,0.008482742410276833,0.0020083707888651657,1199,45,9.485506146607982e-05,13.36391571653872,32.86161143197726,breast,NN,NN,1199,45,9.485506146607982e-05,13.36391571653872,32.86161143197726,breast,NN,NN,0,1199,45,9.485506146607982e-05,13.36391571653872,32.86161143197726,breast,NN,NN,0
brink,0.0015483540247942008,0.0034528552263819244,-0.0025055043673627526,0.003310676352573688,0.0008213232231412472,-0.002962753557046285,-0.002242322350316292,-0.0022848592234073124,0.00493946294989243,-0.0004317782200576248,1255,41,8.642350044687274e-05,13.498216808250312,32.86161143197726,brink,NN,NN,1255,41,8.642350044687274e-05,13.498216808250312,32.86161143197726,brink,NN,NN,0,1255,41,8.642350044687274e-05,13.498216808250312,32.86161143197726,brink,NN,NN,0
