term_str,PC0,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,Unnamed: 0_load,term_str,n_load,p_load,i_load,dfidf_load,porter_stem_load,max_pos_load,max_pos_group_load,Unnamed: 0_vocab,n_vocab,p_vocab,i_vocab,dfidf_vocab,porter_stem_vocab,max_pos_vocab,max_pos_group_vocab,stop_vocab,Unnamed: 0,n,p,i,dfidf,porter_stem,max_pos,max_pos_group,stop
wouldn,0.005260009820903152,-0.003848726021744042,-0.002287709023385115,-0.0016341504692758873,-0.0013926147991008128,0.0007114615666643544,0.0004861723812016023,-0.0034582934447210893,0.0012861678728301289,-0.0014013422515824347,,,,,,,,,,12287,31,6.5344597898855e-05,13.90157250248152,32.88482321849072,wouldn,NN,NN,1,12287,31,6.5344597898855e-05,13.90157250248152,32.88482321849072,wouldn,NN,NN,1
mirkwood,0.000226494010125016,-0.00034666149717463144,0.00028640973848818624,0.004963115885536377,-0.003641290147206618,0.002408170302013065,-0.007237284766921711,0.002242163465914128,0.0011197342216181195,0.0026906527795399647,,,,,,,,,,6667,41,8.642350044687274e-05,13.498216808250312,32.88482321849072,mirkwood,NN,NN,0,6667,41,8.642350044687274e-05,13.498216808250312,32.88482321849072,mirkwood,NN,NN,0
sorry,0.004178414470831293,-0.004508769523707673,-2.9294211495310395e-05,-0.001606216926435918,-0.000133655711643894,0.002117014252131649,-0.002920126582522277,-0.000960709815646384,-0.0009118523658246894,-0.002149044158091685,,,,,,,,,,9789,37,7.799193942766564e-05,13.646315447239443,32.88482321849072,sorri,NN,NN,0,9789,37,7.799193942766564e-05,13.646315447239443,32.88482321849072,sorri,NN,NN,0
dimly,0.001534826702416385,-0.0009198439667458016,-0.0013777847984505426,0.001557943815910203,0.002424658117993029,-0.00012238767217471536,0.004740489708720478,-0.004121842624509257,-0.000634129730956386,-0.001367433044710408,,,,,,,,,,2690,30,6.323670764405322e-05,13.948878217259876,32.88482321849072,dimli,NN,NN,0,2690,30,6.323670764405322e-05,13.948878217259876,32.88482321849072,dimli,NN,NN,0
reckon,0.0004884837551520286,-0.0011110175562799027,-0.0014097384466648835,-0.001094936616157172,-0.0011578938703094277,-0.00309410375161346,0.001956504190821429,-0.004473204700605602,0.0005738880161673758,-0.002853819741380213,,,,,,,,,,8373,30,6.323670764405322e-05,13.948878217259876,32.88482321849072,reckon,NN,NN,0,8373,30,6.323670764405322e-05,13.948878217259876,32.88482321849072,reckon,NN,NN,0
hollow,0.008696787105950463,-0.003549332008736944,-0.006160951657025746,-0.000448704676350074,-0.0012791418536989916,-0.00152763210163934,0.007044693397880179,0.012157599318473945,-0.0014057981521983468,0.00475783363371044,,,,,,,,,,5188,53,0.0001117181835044,13.127848358305195,32.88482321849072,hollow,NN,NN,0,5188,53,0.0001117181835044,13.127848358305195,32.88482321849072,hollow,NN,NN,0
vale,-0.003736390738132063,0.008133709113143772,-0.0015836741984622223,-0.0008717151812377821,-0.0009725770704436139,0.0013355221199968749,0.0008212518315825542,-0.003491610727477939,0.0025038005597820094,0.0024196925791629444,,,,,,,,,,11629,54,0.0001138260737592,13.100881310704926,32.86161143197726,vale,NN,NN,0,11629,54,0.0001138260737592,13.100881310704926,32.86161143197726,vale,NN,NN,0
amazement,6.299441587462344e-06,-0.0018156935299168159,-0.0015703468197242726,-0.0006686495975997682,0.00028554097069273526,-0.0015165800037025142,-0.0002923572978107775,-0.0017628778982719448,-0.0004217284295203347,0.001454178342708515,,,,,,,,,,247,27,5.69130368796479e-05,14.100881310704926,32.86161143197726,amaz,NN,NN,0,247,27,5.69130368796479e-05,14.100881310704926,32.86161143197726,amaz,NN,NN,0
foul,0.004333891533829145,0.001856417886528169,-0.003157358317351223,0.002823931296026687,-0.0017986164671037453,0.0017546261255639854,0.012045135552740364,-0.009698086608529164,0.007007499313967278,0.005306654173180924,,,,,,,,,,4117,57,0.0001201497445237,13.022878798703651,32.86161143197726,foul,NN,NN,0,4117,57,0.0001201497445237,13.022878798703651,32.86161143197726,foul,NN,NN,0
wisdom,-0.0022190313534209056,0.003319386828518581,0.005984383834436407,0.00018547180396812353,-0.0035737232207854407,0.0013177078355020653,-0.0014471779487035554,0.0017712387434559796,0.003050501438714281,0.002608522677190162,,,,,,,,,,12174,45,9.485506146607982e-05,13.36391571653872,32.86161143197726,wisdom,NN,NN,0,12174,45,9.485506146607982e-05,13.36391571653872,32.86161143197726,wisdom,NN,NN,0
wake,0.00978749372841814,0.0008138570766794673,-0.0019079901454547754,-0.0013390484179345021,-0.0004775256488760441,-0.004206714725774137,0.005148990572500347,0.00257891576413535,0.0007923565442287187,0.0009362902085048309,,,,,,,,,,11800,50,0.00010539451274,13.21191262309367,32.86161143197726,wake,NN,NN,0,11800,50,0.00010539451274,13.21191262309367,32.86161143197726,wake,NN,NN,0
meeting,-0.0017320719380513182,-0.005105923124792945,-0.00036502088710427895,-0.001471547276264483,-0.0017285631276871105,6.631860071338236e-05,-0.00030350546812188314,-0.000142432248003727,0.0016264151726896998,-0.0006507195231264261,,,,,,,,,,6543,34,7.166826866326032e-05,13.768305971618055,32.86161143197726,meet,NN,NN,0,6543,34,7.166826866326032e-05,13.768305971618055,32.86161143197726,meet,NN,NN,0
choice,-0.0033957874251055228,0.0015909578410349804,0.0009776964475022853,0.012965112299108465,0.0038215930079542816,0.0009464589483855579,-0.0008553848885462924,-0.001107487365970637,-0.0028752062511609535,0.003134456604046238,,,,,,,,,,1707,54,0.0001138260737592,13.100881310704926,32.86161143197726,choic,NN,NN,0,1707,54,0.0001138260737592,13.100881310704926,32.86161143197726,choic,NN,NN,0
carry,0.0034030679477407098,-0.00024240764382159357,-0.0008735486305829084,0.0021496703129418016,0.0013998168903766631,-0.0016780665761423643,0.0016645910563633814,-0.004702183384805972,0.0015619479196540913,0.0006752594367838453,,,,,,,,,,1514,36,7.588404917286387e-05,13.685843811426082,32.86161143197726,carri,NN,NN,0,1514,36,7.588404917286387e-05,13.685843811426082,32.86161143197726,carri,NN,NN,0
welcome,-0.005301677559092487,-0.006642060806625198,-0.0012325872016889154,-0.0023183531955303597,-0.006554490643552016,0.00024476371272526715,-0.004323644234892207,0.0009158506174358412,0.002518648115990104,-0.008137905107385934,,,,,,,,,,11986,55,0.000115933964014,13.074409099343736,32.86161143197726,welcom,NN,NN,0,11986,55,0.000115933964014,13.074409099343736,32.86161143197726,welcom,NN,NN,0
dread,-0.0015573967702079167,0.005228368844829993,0.0021470136784085196,-0.0005291975420171452,0.0014144907205488652,-0.0027629907208630935,0.0006180101741310157,0.00020738113813415562,-0.00022684167406704993,0.0013159976993458728,,,,,,,,,,2936,44,9.274717121127804e-05,13.396337194231098,32.86161143197726,dread,NN,NN,0,2936,44,9.274717121127804e-05,13.396337194231098,32.86161143197726,dread,NN,NN,0
nigh,-0.0006825082823683322,0.0028356051020669683,0.002332732141182332,-0.00014740209243265608,0.0012442583026630693,0.0012118455556273844,-0.0014324204367342681,-0.0003717830194847176,-0.0003828730510549304,0.0008194476033280497,,,,,,,,,,7030,33,6.956037840845854e-05,13.811374693509942,32.86161143197726,nigh,JJ,JJ,0,7030,33,6.956037840845854e-05,13.811374693509942,32.86161143197726,nigh,JJ,JJ,0
pity,0.005886699641947462,0.0031237055320837526,0.0007392853432084737,-0.004003890448957933,-0.0037474099262530007,-0.00045015104299967737,-0.006642051601703212,-0.000634228493156232,0.00035890213874348765,-0.0012938856497540208,,,,,,,,,,7760,57,0.0001201497445237,13.022878798703651,32.86161143197726,piti,NN,NN,0,7760,57,0.0001201497445237,13.022878798703651,32.86161143197726,piti,NN,NN,0
draw,-0.0022631688015916467,0.0003393641421384173,-0.0012994085001724945,0.001401123126961406,0.0009011795176361344,-0.0015240570971487234,0.0022099704539241807,-0.005207664129589634,0.0037453720226656357,0.0035618201950381807,,,,,,,,,,2930,32,6.745248815365677e-05,13.855768812868396,32.86161143197726,draw,NN,NN,0,2930,32,6.745248815365677e-05,13.855768812868396,32.86161143197726,draw,NN,NN,0
fit,-0.000865198986046562,-0.00013204513427472482,-0.0005581848751666587,-0.000494128563747033,-0.003569050818671631,0.0001579468482662374,-0.0013541329308315946,-0.001133006427546488,0.0009748798920462821,-0.0008514738619794,,,,,,,,,,3833,32,6.745248815365677e-05,13.855768812868396,32.86161143197726,fit,NN,NN,0,3833,32,6.745248815365677e-05,13.855768812868396,32.86161143197726,fit,NN,NN,0
prove,-0.0019096387547967875,-0.002501079993949056,0.0005451734589893204,0.004057575037756049,0.0012355400050648366,-0.0010100287677422852,-0.003356857366640146,0.0008614145809573305,0.000642912161069938,0.0020783601820353924,,,,,,,,,,8087,32,6.745248815365677e-05,13.855768812868396,32.86161143197726,prove,NN,NN,0,8087,32,6.745248815365677e-05,13.855768812868396,32.86161143197726,prove,NN,NN,0
stroke,0.0009961075798509363,0.0031572362963832763,0.00037611322185258147,-0.0006257792256629479,0.0017738450705769967,-0.0001913734141849429,0.004713937625416295,-0.006152287588017645,0.0021950160007590666,0.00043477842175545557,,,,,,,,,,10274,44,9.274717121127804e-05,13.396337194231098,32.86161143197726,stroke,NN,NN,0,10274,44,9.274717121127804e-05,13.396337194231098,32.86161143197726,stroke,NN,NN,0
crown,-0.00020748119973580364,0.003307954161359213,0.00353097531344328,-0.0015160929121253626,0.0040002408926371,-0.003314364586711331,0.002439365929942982,0.0036176039537765647,0.007911238915326434,-0.0015447602853196287,,,,,,,,,,2268,51,0.0001075024029948,13.1833434708969,32.86161143197726,crown,NN,NN,0,2268,51,0.0001075024029948,13.1833434708969,32.86161143197726,crown,NN,NN,0
bearer,-0.00314154525826473,0.0015374146497467039,0.0018037521262622422,0.008835347415872781,0.0006145113526986178,-0.002634417108717684,-0.002533485050255253,-0.002785640714373982,0.004247772407057213,0.0010803614998129373,,,,,,,,,,720,42,8.853139070167451e-05,13.463451390089634,32.86161143197726,bearer,NN,NN,0,720,42,8.853139070167451e-05,13.463451390089634,32.86161143197726,bearer,NN,NN,0
host,-0.015617143388982457,0.017531250850838568,-0.008190217339699057,-0.007936960577036705,0.009376140997064101,-0.013905335698558667,-0.0027033519191157376,-0.005597709419132969,0.012236459444746594,0.01602216199330724,,,,,,,,,,5275,91,0.0001918180131869,12.3479741726697,32.86161143197726,host,NN,NN,0,5275,91,0.0001918180131869,12.3479741726697,32.86161143197726,host,NN,NN,0
dwelt,-0.0032582571020733394,0.0014670709307229937,0.005003692978473601,0.0007399472407135603,0.0006196209056352963,0.0036439934092882785,-0.004376537464253499,0.00024638374064680883,0.005223599480120453,0.0016331089450774261,,,,,,,,,,3062,51,0.0001075024029948,13.1833434708969,32.86161143197726,dwelt,NN,NN,0,3062,51,0.0001075024029948,13.1833434708969,32.86161143197726,dwelt,NN,NN,0
weight,0.005135257662499947,0.0025472325306026143,-0.004331606367276817,-0.0013939563212248182,-3.6849860159546115e-05,-0.0022962199056544173,0.000976969422738203,-0.004270187268170383,0.0005653098713030738,0.00301913042451291,,,,,,,,,,11984,38,8.009982968246742e-05,13.607841299424807,32.86161143197726,weight,NN,NN,0,11984,38,8.009982968246742e-05,13.607841299424807,32.86161143197726,weight,NN,NN,0
afar,-0.00464510277317451,0.001132069889393457,0.00017288327437678532,-0.0002751219314235581,0.0010637553485650173,0.0004841269237309902,-0.004017200669435271,0.0011359605956757933,0.002472650996811427,0.0007515186602221676,,,,,,,,,,125,34,7.166826866326032e-05,13.768305971618055,32.86161143197726,afar,NN,NN,0,125,34,7.166826866326032e-05,13.768305971618055,32.86161143197726,afar,NN,NN,0
steel,0.0010732212578571947,0.003699204869821347,-7.890527337792108e-05,-0.0007501849479917553,0.0010636295386047842,-0.0007046312637610096,0.002195735689070327,-0.005466807897733043,0.001911942319926311,0.002972753513820754,,,,,,,,,,10096,38,8.009982968246742e-05,13.607841299424807,32.86161143197726,steel,NN,NN,0,10096,38,8.009982968246742e-05,13.607841299424807,32.86161143197726,steel,NN,NN,0
perilous,-0.0004798061164461864,0.001445738016409707,0.0005377024544762698,0.0046383231033348205,-7.037286843609949e-05,0.002261121317791847,-0.0013430234274376955,0.0020134557093393936,0.002762213685799089,-0.00248241772692945,,,,,,,,,,7653,38,8.009982968246742e-05,13.607841299424807,32.86161143197726,peril,JJ,JJ,0,7653,38,8.009982968246742e-05,13.607841299424807,32.86161143197726,peril,JJ,JJ,0
breast,0.0026891010635934887,0.0006239873637960974,0.00021780069899460672,0.002630083891324002,-2.68610314002092e-05,-0.0038820563824717813,0.0053101371745213725,-0.005666929146027487,0.008447042785244566,0.0012461469564944078,,,,,,,,,,1199,45,9.485506146607982e-05,13.36391571653872,32.86161143197726,breast,NN,NN,0,1199,45,9.485506146607982e-05,13.36391571653872,32.86161143197726,breast,NN,NN,0
brink,0.0015475550514597656,0.0034530591927945456,-0.0025054916994308495,0.003304474021222183,0.0008909575856000923,-0.0029914430780922123,0.0022276135422319688,-0.0023201312788994565,0.005017690228170363,-0.00031907626254644564,,,,,,,,,,1255,41,8.642350044687274e-05,13.498216808250312,32.86161143197726,brink,NN,NN,0,1255,41,8.642350044687274e-05,13.498216808250312,32.86161143197726,brink,NN,NN,0
harm,0.0025826622671805926,-0.0025883869770997082,-0.001829636989027264,2.9828961827528582e-05,-0.002646426602892273,0.0045894365736223125,-0.0017549533644244833,0.0005726251119279154,1.1844691678505228e-05,-0.0015169155018657037,,,,,,,,,,4871,38,8.009982968246742e-05,13.607841299424807,32.86161143197726,harm,NN,NN,0,4871,38,8.009982968246742e-05,13.607841299424807,32.86161143197726,harm,NN,NN,0
content,-0.0021009689234584845,-0.0042927456201494706,0.0021285225176532383,0.0016838892127382943,-0.0041122803876984205,0.0014537003478719628,0.001967774106309242,0.0040295346069297595,0.001537390179743387,-0.0029286465343323085,,,,,,,,,,2036,35,7.377615891806209e-05,13.726485795923429,32.86161143197726,content,NN,NN,0,2036,35,7.377615891806209e-05,13.726485795923429,32.86161143197726,content,NN,NN,0
thank,-0.00247659305725714,-0.0010035225573941228,0.00021262003546805238,-0.001752985538071371,-0.0040714007482964805,-0.001940956726418401,-0.004614400798466927,-0.0005489842679275987,0.0003876197815557409,-0.00014161921840310376,,,,,,,,,,10685,34,7.166826866326032e-05,13.768305971618055,32.86161143197726,thank,NN,NN,0,10685,34,7.166826866326032e-05,13.768305971618055,32.86161143197726,thank,NN,NN,0
thunder,0.0018331500363275998,0.0032141423341679764,-0.003884087997662334,0.0011225322671311693,-0.0007345111437692516,-0.0002985606726595881,0.00021362134306364508,-0.0008559918903886016,-0.0014964846888703954,-0.0008048008966536869,,,,,,,,,,10827,38,8.009982968246742e-05,13.607841299424807,32.86161143197726,thunder,NN,NN,0,10827,38,8.009982968246742e-05,13.607841299424807,32.86161143197726,thunder,NN,NN,0
swept,-0.0028037642908852497,0.0014100538255288537,-0.0018462941200217567,0.00022260455387329784,0.003299473764572908,-0.003678739870646633,0.00046141762655740626,-0.0004250675694906534,0.0010978614521044165,0.0020184358373190056,,,,,,,,,,10505,36,7.588404917286387e-05,13.685843811426082,32.86161143197726,swept,NN,NN,0,10505,36,7.588404917286387e-05,13.685843811426082,32.86161143197726,swept,NN,NN,0
anyone,0.0007652591660488745,-0.004657029537404898,0.00014832570935269655,-0.0015859685703006813,-0.0019616359469505763,-0.003218717976983576,-0.0030102489725593617,-0.002265633510412499,-0.0009507872051498452,0.0009444703478644246,,,,,,,,,,345,31,6.5344597898855e-05,13.90157250248152,32.86161143197726,anyon,NN,NN,0,345,31,6.5344597898855e-05,13.90157250248152,32.86161143197726,anyon,NN,NN,0
hiding,0.009123965422972906,0.001745459379952081,-0.003281044505990896,-0.0009913575725463268,0.000871471723528254,-0.0005990440586041506,0.0014076756383843416,-0.0024901232224116,-0.00019643433626418926,-0.0011621423364355607,,,,,,,,,,5089,40,8.431561019207097e-05,13.533840717981032,32.86161143197726,hide,NN,NN,0,5089,40,8.431561019207097e-05,13.533840717981032,32.86161143197726,hide,NN,NN,0
fresh,0.0007200732707098291,0.0012635480371854454,-0.0014902931201529134,0.00040669520389907974,0.001601434199481304,-0.001074589551908084,0.0017061823969156313,0.0012115518877977825,0.0013708071490415054,0.00047090462217179956,,,,,,,,,,4161,34,7.166826866326032e-05,13.768305971618055,32.86161143197726,fresh,JJ,JJ,0,4161,34,7.166826866326032e-05,13.768305971618055,32.86161143197726,fresh,JJ,JJ,0
twenty,-0.0010496214848033302,-0.006560660724786161,-0.00010871747951760326,-0.00035475814204722505,-0.005307954116100754,-0.004845795424315104,-0.004734370120821375,-0.006733078094732681,0.0030843962454489117,-0.000561483097367337,,,,,,,,,,11225,46,9.69629517208816e-05,13.332206856811382,32.86161143197726,twenti,NN,NN,0,11225,46,9.69629517208816e-05,13.332206856811382,32.86161143197726,twenti,NN,NN,0
gear,3.8989269024534944e-05,-0.0006111272338885415,-0.00015348976792543917,-0.00032558549879193346,0.0009925897370064779,-0.002746442577058584,0.001974594976175609,-0.005775263183025614,-0.0023867578917459538,-0.00400540474351638,,,,,,,,,,4348,38,8.009982968246742e-05,13.607841299424807,32.79945663977042,gear,NN,NN,0,4348,38,8.009982968246742e-05,13.607841299424807,32.79945663977042,gear,NN,NN,0
spent,-0.0019671223058947006,-0.0011706001320324019,-0.00042406860804380497,0.002896823635251771,-0.001289734873123961,0.0038853843449927873,0.001029256821015506,-0.0005010067021390709,0.002017631320833674,0.0001708094852945338,,,,,,,,,,9875,26,5.480514662484612e-05,14.155329094727303,32.79945663977042,spent,NN,NN,0,9875,26,5.480514662484612e-05,14.155329094727303,32.79945663977042,spent,NN,NN,0
victory,-0.010833766205410248,0.008686424996160317,0.0005488731470534202,0.00019653739653186677,0.0007266472610529127,-0.000588839290617698,-0.002643169404593974,0.0012520286972394804,0.005616930867754372,0.010304651375689165,,,,,,,,,,11711,38,8.009982968246742e-05,13.607841299424807,32.79945663977042,victori,NN,NN,0,11711,38,8.009982968246742e-05,13.607841299424807,32.79945663977042,victori,NN,NN,0
deeply,0.002891749096240638,-0.0036571796263950187,0.0009272692166191952,-0.0011730404283193446,-0.002292394586415075,-0.003493270002425016,-0.002971448655604551,0.0006311400679282244,-0.0007796891333581662,6.523496111229406e-05,,,,,,,,,,2501,27,5.69130368796479e-05,14.100881310704926,32.79945663977042,deepli,NN,NN,0,2501,27,5.69130368796479e-05,14.100881310704926,32.79945663977042,deepli,NN,NN,0
finger,-0.00045405575555990455,-0.004005874150947407,0.0016345377116654507,0.0006767135986530552,-0.0008532274274326362,-0.004229098658705225,-0.005427934158126355,0.0004242015897975168,0.006235598068531657,-0.0011010148951652325,,,,,,,,,,3786,36,7.588404917286387e-05,13.685843811426082,32.79945663977042,finger,NN,NN,0,3786,36,7.588404917286387e-05,13.685843811426082,32.79945663977042,finger,NN,NN,0
gap,-0.0031445860276453352,-0.0006488732764381489,-0.0023985992537588546,0.00400919503199682,-0.0007116964573679704,-0.0019023819763871986,0.0036525429936279915,0.0010241142547804337,-0.0002737369041333578,0.0021681188729230838,,,,,,,,,,4301,33,6.956037840845854e-05,13.811374693509942,32.79945663977042,gap,NN,NN,0,4301,33,6.956037840845854e-05,13.811374693509942,32.79945663977042,gap,NN,NN,0
depart,-0.003441203859597996,0.0057422866655440635,0.0015544986755928962,-0.0008947358178353574,-0.0012822416485914815,-0.0019192970136570327,-0.0032527256501851745,0.0013041247510256974,0.0054348802133559445,-0.0012022236685232262,,,,,,,,,,2570,29,6.112881738925145e-05,13.997787817740823,32.79945663977042,depart,NN,NN,0,2570,29,6.112881738925145e-05,13.997787817740823,32.79945663977042,depart,NN,NN,0
rise,-0.0002615714766290266,-0.0011977218762748635,7.638911581146678e-05,-0.0018332698278216964,0.004119810086198715,0.0012745606152533328,0.00045095620275552664,0.0014761945606753509,2.891919295187332e-05,0.0010524644689555436,,,,,,,,,,8708,26,5.480514662484612e-05,14.155329094727303,32.79945663977042,rise,NN,NN,0,8708,26,5.480514662484612e-05,14.155329094727303,32.79945663977042,rise,NN,NN,0
